"state","puma2k","cbsa","stab","cbsaname15","PUMA2kName","pop10","afact"
"FIPS state","puma2k","CBSA current as of CBSAyr","State Postal Code","2015 CBSA Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to cbsa alloc factor"
"06","06110","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606110",169518,1 
"06","06111","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606111",128156,1 
"06","06112","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606112",122756,1 
"06","06113","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606113",141403,1 
"06","06114","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606114",137581,1 
"06","06115","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606115",167520,1 
"06","06116","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606116",130872,1 
"06","06117","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606117",133107,1 
"06","06118","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606118",161780,1 
"06","06119","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606119",156829,1 
"06","06120","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606120",112877,1 
"06","06121","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606121",104511,1 
"06","06122","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606122",138045,1 
"06","06123","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606123",142879,1 
"06","06124","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606124",117334,1 
"06","06125","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606125",223819,1 
"06","06126","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606126",111666,1 
"06","06200","37100","CA","Oxnard-Thousand Oaks-Ventura, CA (Metro)","0606200",191453,1 
"06","06300","37100","CA","Oxnard-Thousand Oaks-Ventura, CA (Metro)","0606300",104576,1 
"06","06400","37100","CA","Oxnard-Thousand Oaks-Ventura, CA (Metro)","0606400",123423,1 
"06","06500","37100","CA","Oxnard-Thousand Oaks-Ventura, CA (Metro)","0606500",126639,1 
"06","06601","37100","CA","Oxnard-Thousand Oaks-Ventura, CA (Metro)","0606601",134698,1 
"06","06601","42200","CA","Santa Maria-Santa Barbara, CA (Metro)","0606601",3,0 
"06","06602","37100","CA","Oxnard-Thousand Oaks-Ventura, CA (Metro)","0606602",142529,1 
"06","06701","42200","CA","Santa Maria-Santa Barbara, CA (Metro)","0606701",221728,1 
"06","06702","42200","CA","Santa Maria-Santa Barbara, CA (Metro)","0606702",202164,1 
"06","06801","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606801",192724,1 
"06","06802","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606802",142429,1 
"06","06900","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0606900",109717,1 
"06","07000","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607000",134346,1 
"06","07100","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607100",171543,1 
"06","07200","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607200",189810,1 
"06","07300","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607300",198828,1 
"06","07400","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607400",135692,1 
"06","07501","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607501",151669,1 
"06","07502","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607502",172859,1 
"06","07601","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607601",174237,1 
"06","07602","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607602",205953,1 
"06","07603","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607603",209027,1 
"06","07604","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607604",219598,1 
"06","07605","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607605",192450,1 
"06","07606","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607606",204339,1 
"06","07607","31080","CA","Los Angeles-Long Beach-Anaheim, CA (Metro)","0607607",204961,1 
"06","07700","40140","CA","Riverside-San Bernardino-Ontario, CA (Metro)","0607700",148728,1 
"06","07801","40140","CA","Riverside-San Bernardino-Ontario, CA (Metro)","0607801",127238,1 
"06","07802","40140","CA","Riverside-San Bernardino-Ontario, CA (Metro)","0607802",170481,1 
"06","07900","40140","CA","Riverside-San Bernardino-Ontario, CA (Metro)","0607900",193096,1 
"06","08001","40140","CA","Riverside-San Bernardino-Ontario, CA (Metro)","0608001",452234,1 
"06","08002","40140","CA","Riverside-San Bernardino-Ontario, CA (Metro)","0608002",373885,1 
"06","08003","40140","CA","Riverside-San Bernardino-Ontario, CA (Metro)","0608003",262629,1 
"06","08004","40140","CA","Riverside-San Bernardino-Ontario, CA (Metro)","0608004",236506,1 
"06","08005","40140","CA","Riverside-San Bernardino-Ontario, CA (Metro)","0608005",224844,1 
"06","08101","41740","CA","San Diego-Carlsbad, CA (Metro)","0608101",253205,1 
"06","08102","41740","CA","San Diego-Carlsbad, CA (Metro)","0608102",134915,1 
"06","08103","41740","CA","San Diego-Carlsbad, CA (Metro)","0608103",163102,1 
"06","08104","41740","CA","San Diego-Carlsbad, CA (Metro)","0608104",250554,1 
"06","08105","41740","CA","San Diego-Carlsbad, CA (Metro)","0608105",214123,1 
"06","08106","41740","CA","San Diego-Carlsbad, CA (Metro)","0608106",110778,1 
"06","08107","41740","CA","San Diego-Carlsbad, CA (Metro)","0608107",163029,1 
"06","08108","41740","CA","San Diego-Carlsbad, CA (Metro)","0608108",234926,1 
"06","08109","41740","CA","San Diego-Carlsbad, CA (Metro)","0608109",240206,1 
"06","08110","41740","CA","San Diego-Carlsbad, CA (Metro)","0608110",138102,1 
"06","08111","41740","CA","San Diego-Carlsbad, CA (Metro)","0608111",163130,1 
"06","08112","41740","CA","San Diego-Carlsbad, CA (Metro)","0608112",192320,1 
"06","08113","41740","CA","San Diego-Carlsbad, CA (Metro)","0608113",207874,1 
"06","08114","41740","CA","San Diego-Carlsbad, CA (Metro)","0608114",193820,1 
"06","08115","41740","CA","San Diego-Carlsbad, CA (Metro)","0608115",238057,1 
"06","08116","41740","CA","San Diego-Carlsbad, CA (Metro)","0608116",197172,1 
"06","08200","20940","CA","El Centro, CA (Metro)","0608200",174528,1 
"08","00101"," ","CO"," ","0800101",8060,0.068 
"08","00101","18780","CO","Craig, CO (Micro)","0800101",13795,0.116 
"08","00101","22660","CO","Fort Collins, CO (Metro)","0800101",13322,0.112 
"08","00101","24060","CO","Glenwood Springs, CO (Micro)","0800101",56389,0.476 
"08","00101","24300","CO","Grand Junction, CO (Metro)","0800101",3424,0.029 
"08","00101","44460","CO","Steamboat Springs, CO (Micro)","0800101",23509,0.198 
"08","00102","22660","CO","Fort Collins, CO (Metro)","0800102",151093,1 
"08","00103","24300","CO","Grand Junction, CO (Metro)","0800103",143299,1 
"08","00200","22660","CO","Fort Collins, CO (Metro)","0800200",135215,1 
"08","00300","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800300",66,0 
"08","00300","24540","CO","Greeley, CO (Metro)","0800300",252825,1 
"08","00400"," ","CO"," ","0800400",63522,0.462 
"08","00400","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800400",23086,0.168 
"08","00400","22820","CO","Fort Morgan, CO (Micro)","0800400",28159,0.205 
"08","00400","44540","CO","Sterling, CO (Micro)","0800400",22709,0.165 
"08","00501"," ","CO"," ","0800501",90152,0.916 
"08","00501","39380","CO","Pueblo, CO (Metro)","0800501",8233,0.084 
"08","00502","39380","CO","Pueblo, CO (Metro)","0800502",150830,1 
"08","00600"," ","CO"," ","0800600",78693,0.459 
"08","00600","20420","CO","Durango, CO (Micro)","0800600",51334,0.3 
"08","00600","33940","CO","Montrose, CO (Micro)","0800600",41276,0.241 
"08","00700"," ","CO"," ","0800700",43468,0.309 
"08","00700","14720","CO","Breckenridge, CO (Micro)","0800700",27994,0.199 
"08","00700","20780","CO","Edwards, CO (Micro)","0800700",52197,0.371 
"08","00700","24060","CO","Glenwood Springs, CO (Micro)","0800700",17148,0.122 
"08","00801","14500","CO","Boulder, CO (Metro)","0800801",17029,0.148 
"08","00801","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800801",97964,0.852 
"08","00802","14500","CO","Boulder, CO (Metro)","0800802",131742,0.999 
"08","00802","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800802",146,0.001 
"08","00803","14500","CO","Boulder, CO (Metro)","0800803",109032,1 
"08","00804","14500","CO","Boulder, CO (Metro)","0800804",36764,0.292 
"08","00804","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800804",89287,0.708 
"08","00805","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800805",117907,1 
"08","00806","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800806",135704,1 
"08","00807","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800807",151662,1 
"08","00808","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800808",180688,1 
"08","00809","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800809",112827,1 
"08","00810","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800810",112878,1 
"08","00811","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800811",110222,1 
"08","00812","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800812",154878,1 
"08","00813","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800813",96437,1 
"08","00814","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800814",102044,1 
"08","00815","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800815",154017,1 
"08","00816","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800816",119184,1 
"08","00817","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800817",109709,1 
"08","00818","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800818",95572,1 
"08","00819","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800819",138358,1 
"08","00820","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800820",103996,1 
"08","00821","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800821",137311,1 
"08","00822","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0800822",183333,1 
"08","00901","17820","CO","Colorado Springs, CO (Metro)","0800901",155085,1 
"08","00902","17820","CO","Colorado Springs, CO (Metro)","0800902",100341,1 
"08","00903","17820","CO","Colorado Springs, CO (Metro)","0800903",99670,1 
"08","00904","17820","CO","Colorado Springs, CO (Metro)","0800904",157646,1 
"08","00905","17820","CO","Colorado Springs, CO (Metro)","0800905",109521,1 
"08","01000"," ","CO"," ","0801000",22064,0.203 
"08","01000","15860","CO","Cañon City, CO (Micro)","0801000",46824,0.432 
"08","01000","17820","CO","Colorado Springs, CO (Metro)","0801000",23350,0.215 
"08","01000","19740","CO","Denver-Aurora-Lakewood, CO (Metro)","0801000",16206,0.149 
"09","00100","45860","CT","Torrington, CT (Micro)","0900100",189927,1 
"09","00200","25540","CT","Hartford-West Hartford-East Hartford, CT (Metro)","0900200",157344,1 
"09","00300","25540","CT","Hartford-West Hartford-East Hartford, CT (Metro)","0900300",109493,1 
"09","00400","25540","CT","Hartford-West Hartford-East Hartford, CT (Metro)","0900400",160997,1 
"09","00500","25540","CT","Hartford-West Hartford-East Hartford, CT (Metro)","0900500",112847,1 
"09","00600","25540","CT","Hartford-West Hartford-East Hartford, CT (Metro)","0900600",110787,1 
"09","00700","25540","CT","Hartford-West Hartford-East Hartford, CT (Metro)","0900700",117771,1 
"09","00800","25540","CT","Hartford-West Hartford-East Hartford, CT (Metro)","0900800",124775,1 
"09","00900","25540","CT","Hartford-West Hartford-East Hartford, CT (Metro)","0900900",152691,1 
"09","01000","49340","CT","Worcester, MA-CT (Metro)","0901000",118428,1 
"09","01100","35980","CT","Norwich-New London, CT (Metro)","0901100",139090,1 
"09","01200","35980","CT","Norwich-New London, CT (Metro)","0901200",134965,1 
"09","01300","25540","CT","Hartford-West Hartford-East Hartford, CT (Metro)","0901300",165676,1 
"09","01400","35300","CT","New Haven-Milford, CT (Metro)","0901400",133390,1 
"09","01500","35300","CT","New Haven-Milford, CT (Metro)","0901500",130125,1 
"09","01600","35300","CT","New Haven-Milford, CT (Metro)","0901600",124204,1 
"09","01700","35300","CT","New Haven-Milford, CT (Metro)","0901700",122279,1 
"09","01800","35300","CT","New Haven-Milford, CT (Metro)","0901800",112334,1 
"09","01900","35300","CT","New Haven-Milford, CT (Metro)","0901900",110366,1 
"09","02000","35300","CT","New Haven-Milford, CT (Metro)","0902000",129779,1 
"09","02100","14860","CT","Bridgeport-Stamford-Norwalk, CT (Metro)","0902100",194747,1 
"09","02200","14860","CT","Bridgeport-Stamford-Norwalk, CT (Metro)","0902200",213334,1 
"09","02300","14860","CT","Bridgeport-Stamford-Norwalk, CT (Metro)","0902300",241876,1 
"09","02400","14860","CT","Bridgeport-Stamford-Norwalk, CT (Metro)","0902400",144229,1 
"09","02500","14860","CT","Bridgeport-Stamford-Norwalk, CT (Metro)","0902500",122643,1 
"10","00101","37980","DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","1000101",147691,1 
"10","00102","37980","DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","1000102",127293,1 
"10","00103","37980","DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","1000103",122898,1 
"10","00104","37980","DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metro)","1000104",140597,1 
"10","00200","20100","DE","Dover, DE (Metro)","1000200",162310,1 
"10","00300","41540","DE","Salisbury, MD-DE (Metro)","1000300",197145,1 
"11","00101","47900","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metro)","1100101",106024,1 
"11","00102","47900","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metro)","1100102",107613,1 
"11","00103","47900","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metro)","1100103",123834,1 
"11","00104","47900","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metro)","1100104",140006,1 
"11","00105","47900","DC","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metro)","1100105",124246,1 
"12","00101","37860","FL","Pensacola-Ferry Pass-Brent, FL (Metro)","1200101",187227,1 
"12","00102","37860","FL","Pensacola-Ferry Pass-Brent, FL (Metro)","1200102",110392,1 
"12","00200","37860","FL","Pensacola-Ferry Pass-Brent, FL (Metro)","1200200",151372,1 
"12","00300","18880","FL","Crestview-Fort Walton Beach-Destin, FL (Metro)","1200300",180822,1 
"12","00400"," ","FL"," ","1200400",94569,0.632 
"12","00400","18880","FL","Crestview-Fort Walton Beach-Destin, FL (Metro)","1200400",55043,0.368 
"12","00500","37460","FL","Panama City, FL (Metro)","1200500",168852,1 
"12","00600"," ","FL"," ","1200600",76333,0.554 
"12","00600","37460","FL","Panama City, FL (Metro)","1200600",15863,0.115 
"12","00600","45220","FL","Tallahassee, FL (Metro)","1200600",45537,0.331 
"12","00701","45220","FL","Tallahassee, FL (Metro)","1200701",190234,1 
"12","00702","45220","FL","Tallahassee, FL (Metro)","1200702",131642,1 
"12","00800"," ","FL"," ","1200800",122443,0.878 
"12","00800","23540","FL","Gainesville, FL (Metro)","1200800",16939,0.122 
"12","00900"," ","FL"," ","1200900",44055,0.318 
"12","00900","27260","FL","Jacksonville, FL (Metro)","1200900",27115,0.195 
"12","00900","29380","FL","Lake City, FL (Micro)","1200900",67531,0.487 
"12","01001","23540","FL","Gainesville, FL (Metro)","1201001",112893,1 
"12","01002","23540","FL","Gainesville, FL (Metro)","1201002",134443,1 
"12","01101","27260","FL","Jacksonville, FL (Metro)","1201101",149986,1 
"12","01102","27260","FL","Jacksonville, FL (Metro)","1201102",125990,1 
"12","01103","27260","FL","Jacksonville, FL (Metro)","1201103",105452,1 
"12","01104","27260","FL","Jacksonville, FL (Metro)","1201104",131674,1 
"12","01105","27260","FL","Jacksonville, FL (Metro)","1201105",147995,1 
"12","01106","27260","FL","Jacksonville, FL (Metro)","1201106",96205,1 
"12","01107","27260","FL","Jacksonville, FL (Metro)","1201107",180275,1 
"12","01200","27260","FL","Jacksonville, FL (Metro)","1201200",190039,1 
"12","01300","27260","FL","Jacksonville, FL (Metro)","1201300",190865,1 
"12","01400","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","1201400",95696,0.563 
"12","01400","37260","FL","Palatka, FL (Micro)","1201400",74364,0.437 
"12","01501","36100","FL","Ocala, FL (Metro)","1201501",120348,1 
"12","01502","36100","FL","Ocala, FL (Metro)","1201502",210950,1 
"12","01600","26140","FL","Homosassa Springs, FL (Metro)","1201600",141234,0.602 
"12","01600","45540","FL","The Villages, FL (Metro)","1201600",93420,0.398 
"12","01700","26140","FL","Homosassa Springs, FL (Metro)","1201700",2,0 
"12","01700","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","1201700",172778,1 
"12","01801","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1201801",170829,1 
"12","01802","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1201802",126223,1 
"12","01901","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","1201901",242298,1 
"12","01902","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","1201902",118838,1 
"12","01903","19660","FL","Deltona-Daytona Beach-Ormond Beach, FL (Metro)","1201903",133457,1 
"12","02001","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1202001",168149,1 
"12","02002","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1202002",143139,1 
"12","02003","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1202003",111419,1 
"12","02101","37340","FL","Palm Bay-Melbourne-Titusville, FL (Metro)","1202101",183425,1 
"12","02102","37340","FL","Palm Bay-Melbourne-Titusville, FL (Metro)","1202102",115850,1 
"12","02103","37340","FL","Palm Bay-Melbourne-Titusville, FL (Metro)","1202103",116714,1 
"12","02104","37340","FL","Palm Bay-Melbourne-Titusville, FL (Metro)","1202104",127387,1 
"12","02201","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1202201",126654,1 
"12","02202","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1202202",263807,1 
"12","02203","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1202203",168365,1 
"12","02204","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1202204",145402,1 
"12","02205","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1202205",107446,1 
"12","02206","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1202206",148850,1 
"12","02207","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1202207",185443,1 
"12","02300","36740","FL","Orlando-Kissimmee-Sanford, FL (Metro)","1202300",268685,1 
"12","02401","29460","FL","Lakeland-Winter Haven, FL (Metro)","1202401",173680,1 
"12","02402","29460","FL","Lakeland-Winter Haven, FL (Metro)","1202402",158399,1 
"12","02403","29460","FL","Lakeland-Winter Haven, FL (Metro)","1202403",137001,1 
"12","02404","29460","FL","Lakeland-Winter Haven, FL (Metro)","1202404",133015,1 
"12","02501","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","1202501",193189,1 
"12","02502","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","1202502",157960,1 
"12","02503","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","1202503",113548,1 
"12","02601","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","1202601",122992,1 
"12","02602","45300","FL","Tampa-St. Petersburg-Clearwater, FL (Metro)","1202602",101546,1 
