"state","puma2k","cbsa10","stab","cbsaname10","PUMA2kName","pop10","afact"
"FIPS state","puma2k","cbsa10","State Postal Code","2010 CBSA Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to cbsa10 alloc factor"
"06","05406","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605406",133453,1 
"06","05407","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605407",160322,1 
"06","05408","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605408",171665,1 
"06","05409","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605409",159419,1 
"06","05410","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605410",164443,1 
"06","05411","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605411",199541,1 
"06","05412","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605412",164338,1 
"06","05413","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605413",219566,1 
"06","05414","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605414",112679,1 
"06","05415","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605415",190032,1 
"06","05416","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605416",222543,1 
"06","05417","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605417",164236,1 
"06","05418","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605418",109038,1 
"06","05419","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605419",158277,1 
"06","05420","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605420",120966,1 
"06","05421","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605421",170363,1 
"06","05422","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605422",126146,1 
"06","05423","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605423",147584,1 
"06","05424","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605424",186284,1 
"06","05500","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605500",109682,1 
"06","05600","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605600",145396,1 
"06","05701","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605701",141698,1 
"06","05702","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605702",191719,1 
"06","05703","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605703",128725,1 
"06","05800","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605800",106237,1 
"06","05900","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0605900",111726,1 
"06","06000","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606000",105594,1 
"06","06101","12540","CA","Bakersfield-Delano, CA Metropolitan Statistical Area","0606101",17,0 
"06","06101","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606101",183780,1 
"06","06101","40140","CA","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","0606101",43,0 
"06","06102","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606102",144112,1 
"06","06103","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606103",108741,1 
"06","06104","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606104",178954,1 
"06","06105","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606105",161376,1 
"06","06106","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606106",162778,1 
"06","06107","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606107",117123,1 
"06","06108","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606108",108664,1 
"06","06109","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606109",125211,1 
"06","06110","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606110",169518,1 
"06","06111","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606111",128156,1 
"06","06112","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606112",122756,1 
"06","06113","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606113",141403,1 
"06","06114","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606114",137581,1 
"06","06115","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606115",167520,1 
"06","06116","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606116",130872,1 
"06","06117","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606117",133107,1 
"06","06118","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606118",161780,1 
"06","06119","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606119",156829,1 
"06","06120","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606120",112877,1 
"06","06121","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606121",104511,1 
"06","06122","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606122",138045,1 
"06","06123","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606123",142879,1 
"06","06124","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606124",117334,1 
"06","06125","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606125",223819,1 
"06","06126","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606126",111666,1 
"06","06200","37100","CA","Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area","0606200",191453,1 
"06","06300","37100","CA","Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area","0606300",104576,1 
"06","06400","37100","CA","Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area","0606400",123423,1 
"06","06500","37100","CA","Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area","0606500",126639,1 
"06","06601","37100","CA","Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area","0606601",134698,1 
"06","06601","42060","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","0606601",3,0 
"06","06602","37100","CA","Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area","0606602",142529,1 
"06","06701","42060","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","0606701",221728,1 
"06","06702","42060","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","0606702",202164,1 
"06","06801","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606801",192724,1 
"06","06802","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606802",142429,1 
"06","06900","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0606900",109717,1 
"06","07000","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607000",134346,1 
"06","07100","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607100",171543,1 
"06","07200","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607200",189810,1 
"06","07300","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607300",198828,1 
"06","07400","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607400",135692,1 
"06","07501","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607501",151669,1 
"06","07502","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607502",172859,1 
"06","07601","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607601",174237,1 
"06","07602","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607602",205953,1 
"06","07603","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607603",209027,1 
"06","07604","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607604",219598,1 
"06","07605","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607605",192450,1 
"06","07606","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607606",204339,1 
"06","07607","31100","CA","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","0607607",204961,1 
"06","07700","40140","CA","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","0607700",148728,1 
"06","07801","40140","CA","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","0607801",127238,1 
"06","07802","40140","CA","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","0607802",170481,1 
"06","07900","40140","CA","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","0607900",193096,1 
"06","08001","40140","CA","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","0608001",452234,1 
"06","08002","40140","CA","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","0608002",373885,1 
"06","08003","40140","CA","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","0608003",262629,1 
"06","08004","40140","CA","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","0608004",236506,1 
"06","08005","40140","CA","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","0608005",224844,1 
"06","08101","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608101",253205,1 
"06","08102","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608102",134915,1 
"06","08103","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608103",163102,1 
"06","08104","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608104",250554,1 
"06","08105","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608105",214123,1 
"06","08106","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608106",110778,1 
"06","08107","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608107",163029,1 
"06","08108","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608108",234926,1 
"06","08109","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608109",240206,1 
"06","08110","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608110",138102,1 
"06","08111","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608111",163130,1 
"06","08112","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608112",192320,1 
"06","08113","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608113",207874,1 
"06","08114","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608114",193820,1 
"06","08115","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608115",238057,1 
"06","08116","41740","CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","0608116",197172,1 
"06","08200","20940","CA","El Centro, CA Metropolitan Statistical Area","0608200",174528,1 
"08","00101","22660","CO","Fort Collins-Loveland, CO Metropolitan Statistical Area","0800101",13322,0.112 
"08","00101","24300","CO","Grand Junction, CO Metropolitan Statistical Area","0800101",3424,0.029 
"08","00101","99999","CO","99999","0800101",101753,0.859 
"08","00102","22660","CO","Fort Collins-Loveland, CO Metropolitan Statistical Area","0800102",151093,1 
"08","00103","24300","CO","Grand Junction, CO Metropolitan Statistical Area","0800103",143299,1 
"08","00200","22660","CO","Fort Collins-Loveland, CO Metropolitan Statistical Area","0800200",135215,1 
"08","00300","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800300",66,0 
"08","00300","24540","CO","Greeley, CO Metropolitan Statistical Area","0800300",252825,1 
"08","00400","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800400",23086,0.168 
"08","00400","22820","CO","Fort Morgan, CO Micropolitan Statistical Area","0800400",28159,0.205 
"08","00400","44540","CO","Sterling, CO Micropolitan Statistical Area","0800400",22709,0.165 
"08","00400","99999","CO","99999","0800400",63522,0.462 
"08","00501","39380","CO","Pueblo, CO Metropolitan Statistical Area","0800501",8233,0.084 
"08","00501","99999","CO","99999","0800501",90152,0.916 
"08","00502","39380","CO","Pueblo, CO Metropolitan Statistical Area","0800502",150830,1 
"08","00600","20420","CO","Durango, CO Micropolitan Statistical Area","0800600",51334,0.3 
"08","00600","33940","CO","Montrose, CO Micropolitan Statistical Area","0800600",41276,0.241 
"08","00600","99999","CO","99999","0800600",78693,0.459 
"08","00700","20780","CO","Edwards, CO Micropolitan Statistical Area","0800700",59507,0.423 
"08","00700","43540","CO","Silverthorne, CO Micropolitan Statistical Area","0800700",27994,0.199 
"08","00700","99999","CO","99999","0800700",53306,0.379 
"08","00801","14500","CO","Boulder, CO Metropolitan Statistical Area","0800801",17029,0.148 
"08","00801","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800801",97964,0.852 
"08","00802","14500","CO","Boulder, CO Metropolitan Statistical Area","0800802",131742,0.999 
"08","00802","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800802",146,0.001 
"08","00803","14500","CO","Boulder, CO Metropolitan Statistical Area","0800803",109032,1 
"08","00804","14500","CO","Boulder, CO Metropolitan Statistical Area","0800804",36764,0.292 
"08","00804","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800804",89287,0.708 
"08","00805","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800805",117907,1 
"08","00806","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800806",135704,1 
"08","00807","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800807",151662,1 
"08","00808","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800808",180688,1 
"08","00809","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800809",112827,1 
"08","00810","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800810",112878,1 
"08","00811","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800811",110222,1 
"08","00812","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800812",154878,1 
"08","00813","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800813",96437,1 
"08","00814","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800814",102044,1 
"08","00815","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800815",154017,1 
"08","00816","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800816",119184,1 
"08","00817","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800817",109709,1 
"08","00818","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800818",95572,1 
"08","00819","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800819",138358,1 
"08","00820","19740","CO","Denver-Aurora-Broomfield, CO Metropolitan Statistical Area","0800820",103996,1 
